brand,conversion_rate(%)
chairman,0.33370411568409347
kingmax,0.33333333333333337
clatronic,0.3331112591605596
nitecore,0.33277870216306155
char-broil,0.3325942350332594
cardrox,0.33222591362126247
bueno,0.33222591362126247
alpina,0.3318271674668173
sunbody,0.3314917127071823
line,0.33123550844650546
konov,0.3303964757709251
bisou,0.33003300330033003
fresh,0.33003300330033003
zegan,0.3294892915980231
info,0.3286770747740345
rheinberger,0.3286770747740345
graffiti,0.3286770747740345
lorus,0.32858707557502737
snowcap,0.32842582106455265
polti,0.3280032800328003
spur,0.3279059249208503
bose,0.3276897870016384
redbo,0.3276699029126214
merelani,0.32764972451341573
visavis,0.32743148193063304
baudet,0.3271537622682661
avaloncarpet,0.32679738562091504
wiseson,0.32573289902280134
canwood,0.32573289902280134
venta,0.3254149040026033
avalon,0.32489801812208946
salewa,0.3246753246753247
minimotors,0.3238575026988125
kisswill,0.3238341968911917
dynastar,0.3236245954692557
shoiberg,0.3228410008071025
irobot,0.3221908981071285
vmv,0.322061191626409
gracecole,0.32197477864233964
cmi,0.3215434083601286
takamine,0.3215434083601286
tramontina,0.3213220105577232
jeep,0.32124827902707664
polar,0.32087277394513075
indiana,0.3205128205128205
thrustmaster,0.31959092361776925
dell,0.3191944759813136
ship,0.3191489361702127
hangover,0.31900919497091385
mystar,0.31826861871419476
babylock,0.3179650238473768
barbie,0.3178714386625854
sti,0.31746031746031744
make-upatelier,0.31695721077654515
seintex,0.316288877174486
mio,0.31598904571308195
kmk,0.3157894736842105
shoesrepublic,0.31545741324921134
tactic,0.31496062992125984
altair,0.3146303093864709
yuandong,0.3144654088050315
proxima,0.314070351758794
peda,0.3139355456625459
audac,0.3134796238244514
t-max,0.31322785318448315
babyhit,0.312256049960968
keddo,0.3110419906687403
solomon,0.3109936246306951
radaway,0.3109729009329187
alca,0.31028368794326244
kartal,0.3102685191522369
rotor,0.30995738086013175
kontinent,0.30991735537190085
miolla,0.30959752321981426
palisad,0.30959752321981426
welly,0.30948992088974214
kolibri,0.30945013092120927
komfort-s,0.309044708467825
moliabal,0.30840400925212025
carters,0.3071715145436309
zara,0.3067484662576687
bravo,0.3063993696927252
wella,0.3048780487804878
crosby,0.3043037240979568
soundking,0.3042596348884381
zoom,0.30349013657056145
hitachi,0.303270994295617
behringer,0.3023105160872382
sufix,0.3021148036253776
tako,0.3021148036253776
norfin,0.3020299220341364
cafemimi,0.301659125188537
fissman,0.3
kress,0.29895366218236175
berkley,0.29880478087649404
marcomenti,0.29866117404737386
mcculloch,0.2985074626865672
afox,0.29791459781529295
native,0.29785121622579963
klever,0.2976190476190476
bohemian,0.2967359050445104
meade,0.2965159377316531
adriatica,0.2965043695380774
brizoll,0.2949852507374631
ombra,0.2943650126156434
korting,0.2942618930848455
kari,0.29411764705882354
siberia,0.29411764705882354
kyocera,0.29411764705882354
vossen,0.29402156158118264
liebherr,0.29394473838918284
quechua,0.2931323283082077
asics,0.29297769096957305
zongshen,0.29282576866764276
amen,0.29239766081871343
millet,0.29239766081871343
dion,0.29219932168014606
edox,0.2921129503407984
playgro,0.2915451895043732
roncato,0.29079337210578293
romer,0.29069767441860467
global,0.29027576197387517
nike,0.2902616168207666
bellamebel,0.29015190305512883
viessmann,0.2901353965183753
kona,0.2898550724637681
forza,0.28950542822677927
aksion,0.2890173410404624
kovea,0.2885408079142622
alser,0.28735632183908044
robertobravo,0.28699426011479773
yacco,0.2869244432299494
gaga,0.28680688336520077
os,0.28612303290414876
vectron,0.28585040495474034
puckator,0.2856515051637003
mima,0.28561228132809713
eco,0.2852253280091272
pro-karaoke,0.28520499108734404
mateus,0.28506271379703535
biolane,0.2846299810246679
hartan,0.2840909090909091
dcshoes,0.28368794326241137
ryobi,0.28348688873139616
tobot,0.2814636107760354
targus,0.2808988764044944
sly,0.2808002808002808
picard,0.2801206673644031
biomecanics,0.2801120448179272
halmar,0.27932960893854747
stikbot,0.27932960893854747
wincars,0.2791996277338297
geitaran,0.2789400278940028
klorane,0.27803521779425394
zinvo,0.27739251040221913
stalker,0.27739251040221913
cinemood,0.2766251728907331
nubia,0.27613412228796846
mastela,0.27502750275027504
borasco,0.27472527472527475
ikkm,0.27472527472527475
estomoda,0.273972602739726
molten,0.273972602739726
listvig,0.2733734281027884
kink,0.2733485193621868
nerf,0.273224043715847
pequetren,0.27272727272727276
iiyama,0.27230833682446587
synology,0.27210884353741494
nik,0.27192386131883073
ferrino,0.2718695026387334
arcodoro,0.2717391304347826
laufen,0.27100271002710025
vtech,0.2706359945872801
labo,0.2695417789757413
belcat,0.2695417789757413
mrm-power,0.2695417789757413
genebre,0.2679528403001072
lezard,0.26785714285714285
micro,0.26785714285714285
teka,0.2678354029705381
cartier,0.26697992310978214
electro-voice,0.26605853287723297
marta,0.2658564375237372
krasatoys,0.26472534745201853
mebelazii,0.26448029621793173
wuw,0.26420079260237783
crane,0.2633889376646181
evrodetal,0.2633889376646181
aquatic,0.2631578947368421
boarteks,0.26246719160104987
dormeo,0.26246719160104987
allvega,0.2607561929595828
milano,0.25951557093425603
teorema,0.2590673575129534
estap,0.2583979328165375
mebelservice,0.25806451612903225
tmnt,0.2574002574002574
omabelle,0.2572868321736473
capella,0.2564102564102564
toyland,0.2564102564102564
bkf,0.25510204081632654
dekok,0.25493945188017847
crunch,0.2544529262086514
merealni,0.2544529262086514
bumbleride,0.2544529262086514
demiray,0.25406504065040647
remonte,0.2534140504012389
samsonite,0.25252525252525254
colorful,0.25210084033613445
kingsong,0.25210084033613445
russia,0.2518891687657431
dls,0.2517834662190516
thorvik,0.25157232704402516
legrand,0.25125628140703515
hycell,0.25078369905956116
vitebskiekovry,0.24831500532103584
cayin,0.24813895781637718
greentrees,0.24813895781637718
geoffanderson,0.24813895781637718
arsi,0.24780355936021625
dk,0.24759284731774417
kronwerk,0.24752475247524752
sacvoyage,0.2471169686985173
prc,0.24691358024691357
vobix,0.2466091245376079
prestiz,0.24600246002460024
ildi,0.2457002457002457
omoikiri,0.24544179523141654
momentum,0.24489795918367346
welss,0.24487691712849594
polarring,0.24390243902439024
conceptclub,0.24292088066916606
shiraz,0.24264482863208978
outwell,0.24189646831156267
gelflex,0.24154589371980675
markbass,0.24154589371980675
dirkje,0.2407704654895666
berkut,0.2407566638005159
maxi-cosi,0.24063251976624267
mapex,0.2403846153846154
ag,0.2403846153846154
lolsurprise,0.2398081534772182
stavr,0.2398081534772182
malushen,0.23969319271332695
elitech,0.23923444976076555
eltex,0.23894862604540024
kampfer,0.23894862604540024
daiwa,0.23845007451564829
siee,0.2380952380952381
sinusprofi,0.23696682464454977
yh,0.2364066193853428
mstar,0.2358490566037736
inkax,0.23551577955723035
stokke,0.23492560689115116
blam,0.23356690023356688
autovirazh,0.23264831329972857
dowontec,0.23201856148491878
berber,0.2317497103128621
dragonfly,0.23148148148148145
ipipoo,0.23094688221709006
prologic,0.23088340388104006
cube,0.23078032597721046
jonnesway,0.23059185242121444
naturehike,0.23049860487686522
jetem,0.2304147465437788
huntsman,0.2304147465437788
imax,0.22988505747126436
rozenbal,0.22982635342185903
carrera,0.22779043280182232
cezaris,0.22758306781975418
merry,0.22753128555176336
mebberi,0.22744503411675512
kromax,0.22727272727272727
minimen,0.22710068130204392
stryj,0.22675736961451248
agatharuizdelaprada,0.22613065326633164
didistyle,0.2254283137962128
airwheel,0.22471910112359553
ken,0.22471910112359553
kuppersberg,0.2242870874719641
parklon,0.2242152466367713
namazu,0.22371364653243847
spalding,0.22371364653243847
guliver,0.22371364653243847
suunto,0.22356143079315707
arena,0.22275849266753298
bot,0.22271714922048996
jasic,0.22243848185736131
osman,0.22228808535862477
superwings,0.2222222222222222
luris,0.22087244616234128
mebelson,0.21938988717091515
inglesina,0.21938571998404466
oxygen,0.21929824561403508
cavaletto,0.21921812203142127
poholy,0.21905805038335158
ecoterm,0.2188183807439825
oralcare,0.2185792349726776
flashpoint,0.21739130434782608
slider,0.21645021645021645
kapous,0.21452650934722645
gys,0.21436227224008575
coccinelle,0.21420332839017958
lenso,0.21413276231263384
gipfel,0.2139741585054728
otan,0.21354484441732766
akvarel,0.21220159151193632
ollin,0.21164021164021166
legeartis,0.21146616541353383
jordan,0.21032376434788444
vaude,0.21008403361344538
neo,0.2098085496984002
cralusso,0.20964360587002098
aileron,0.20920502092050208
wangfeng,0.20876826722338201
catunltd,0.2081887578070784
caprice,0.20753038837829826
touchbeauty,0.20739716557207052
gerat,0.2073346116970278
sunsuki,0.20725388601036268
kiddy,0.2070393374741201
claudebernard,0.20491803278688525
prolike,0.20463847203274216
soundstream,0.20202020202020202
milwaukee,0.20163548784586086
verdi,0.20107238605898123
banbao,0.2004008016032064
devente,0.2004008016032064
yokatta,0.2
mz,0.19954389965792474
emer,0.19860973187686196
cannondale,0.1976284584980237
doubleeagle,0.1976284584980237
denon,0.19646365422396855
fancy,0.19584468664850135
a-elita,0.1953125
merzuka,0.1949317738791423
yoga,0.19398642095053348
trek,0.1936619718309859
moose,0.19342359767891684
clarion,0.19220208676551345
lutian,0.19193857965451055
etro,0.19083969465648853
dynacord,0.1905972045743329
fisherprice,0.18987341772151897
aorus,0.1892147587511826
pablosky,0.18868886735682594
novatex,0.18723404255319148
romack,0.18656716417910446
coolfort,0.18534777094917568
google,0.18528866798035354
milavitsa,0.18477553675992192
tisa,0.18467220683287164
pinskdrev,0.18368381048897897
bessey,0.1834862385321101
viking,0.18327605956471935
vip,0.18315018315018314
cam,0.18126888217522658
merrylock,0.18083182640144665
scher-khan,0.18083182640144665
marcotozzipremio,0.1798561151079137
pensofal,0.17937219730941703
maman,0.17921146953405018
chub,0.177999288002848
speroni,0.1779359430604982
akvaton,0.1776416539050536
quiksilver,0.1773049645390071
tundra,0.1772421127259837
realflame,0.1763668430335097
signal,0.17628911414720141
greentree,0.17605633802816903
febest,0.1752972947363434
yvesrocher,0.17467248908296942
gerbor,0.17436791630340018
algotherm,0.1736111111111111
metrot,0.1735106998264893
neman,0.17346053772766695
basic,0.17321016166281755
babyzz,0.17319016279875304
stinol,0.17301038062283738
schneider,0.17135023989033585
aces,0.17123287671232876
karapuz,0.17094017094017094
sima-land,0.17064846416382254
shua,0.17055144968732233
dariush,0.17035775127768313
tyr,0.1694915254237288
mebberykz,0.16906170752324598
qcyber,0.16835016835016833
rasch,0.16835016835016833
hobot,0.16789791806581597
bona,0.16750418760469013
metabo,0.16706952936158112
sibirskietovary,0.16666666666666669
amouage,0.16664021583875577
altinbasak,0.16611295681063123
jarko,0.16611295681063123
nobu,0.16556291390728478
royal,0.16534391534391535
converse,0.16411378555798686
romax,0.16289592760180996
poli,0.16286644951140067
flambeau,0.16239038648911985
hayali,0.15913008884763294
wk,0.15772870662460567
alpicool,0.1564945226917058
poopsie,0.15608740894901144
cameron,0.15479876160990713
jupiter,0.15432098765432098
aquavis,0.15408320493066258
avis,0.1537672988211174
graco,0.1514004542013626
oris,0.1510737023848063
kitchenaid,0.15043394406943103
grandstil,0.15015015015015015
wilo,0.14970059880239522
visage,0.14958863126402394
valberg,0.14947683109118087
noryalli,0.14627011214041932
tognana,0.14542810398109435
sheffilton,0.14534883720930233
mido,0.14466546112115733
ardell,0.1445086705202312
anreks,0.14388489208633093
telefunken,0.143184421534937
eskar,0.14306151645207438
roca,0.14269406392694062
a-derma,0.14184397163120568
pintinox,0.14174344436569808
husky,0.141643059490085
feron,0.14124293785310735
rado,0.14108352144469527
louiserard,0.14104372355430184
ibaby,0.14091122592766556
temp,0.1400560224089636
incar,0.14003150708909506
tomfarr,0.13919484858021253
alterna,0.13914656771799627
wester,0.13850415512465375
harley-davidson,0.13832946824525
bresser,0.13777900248002206
maak,0.13736263736263737
rivalli,0.13726835964310227
kef,0.136986301369863
mekkan,0.1366120218579235
plano,0.13550135501355012
obi,0.1352569882777277
pedrollo,0.13498920086393087
blueseven,0.134748189321206
witerra,0.13453776667307324
gt,0.13398838767306834
simba,0.1336898395721925
segway,0.13301409949454643
playmates,0.13210039630118892
can-am,0.1319719385983191
coleman,0.13130252100840337
weber,0.1310615989515072
brevi,0.13097576948264572
wethepeople,0.1303780964797914
hifiman,0.1303780964797914
optimus,0.13020833333333331
kraftool,0.12944983818770225
airline,0.12939958592132506
lange,0.129366106080207
jura,0.12931830777757253
leem,0.1291322314049587
specialized,0.12903225806451613
broomer,0.12861736334405144
smoby,0.1274426508071368
lanard,0.12610340479192939
helvetia,0.12598425196850394
trollbeads,0.1259283177268324
fitbit,0.1256055984209582
easycamp,0.12531328320802004
pinus,0.12484394506866417
gardena,0.12366034624896949
aolais,0.12330456226880394
bruder,0.12325390304026293
motorguide,0.12192643771591138
annaanna,0.12061960385982733
hairdorables,0.11947431302270012
greenpan,0.11942675159235669
josephjoseph,0.11933174224343676
mydean,0.11933174224343676
balterio,0.11904761904761905
vipe,0.11771630370806356
lefard,0.117096018735363
ats,0.11677695601401324
cameo,0.11614401858304298
plantex,0.11574074074074073
gulliver,0.11527727217570682
stolplit,0.11373688866422343
deuter,0.11325028312570783
vans,0.11261261261261261
carpisa,0.11261261261261261
remix,0.11219147344801794
rosato,0.11148272017837235
soyntec,0.11123470522803114
longines,0.11119564581260609
silhouette,0.10905125408942204
seiko,0.10877750815831311
traser,0.10851871947911015
rubiks,0.10845986984815618
grillver,0.10825858335910918
ski-doo,0.10794036294947043
helfer,0.10712372790573112
comma,0.10672358591248667
tec,0.10610079575596816
ourgeneration,0.10570824524312897
silapro,0.10482180293501049
babywood,0.10471204188481677
babybotte,0.1045244139166791
dune,0.10449320794148381
spaquatoria,0.10395010395010396
powertec,0.10144559979710879
embawood,0.10131712259371835
bafang,0.10052777079668257
lubereckiekovry,0.10030090270812438
wowwee,0.09980039920159679
metalions,0.09910802775024777
sigma,0.0976324139614352
apex,0.09727626459143969
koffer,0.09699321047526674
karmen,0.09685230024213075
tesoro,0.09657170449058425
dulevskijfarfor,0.09551098376313276
ezetil,0.09497578117580018
mantra,0.09367054730362638
moov,0.09358914365933552
bohemia,0.09326424870466321
basaran,0.09250693802035154
milat,0.09081002542680712
blanco,0.09021199819576003
silverlit,0.08977164338214666
goodram,0.08873114463176575
bugatti,0.08771929824561403
rcr,0.0876424189307625
scott,0.08761682242990654
alexika,0.08756567425569177
dobrusskijfarforovyjzavod,0.08683068017366136
la-di-da,0.08620689655172414
micromax,0.08532423208191127
doohan,0.08507018290089324
calligrata,0.08438818565400844
omero,0.08319467554076539
genlog,0.08288437629506838
breezeboat,0.08223684210526315
xxr,0.08213552361396304
scierra,0.08183306055646482
cowon,0.08110300081103002
yema,0.08078849571820973
devos,0.08058017727639001
jasmine,0.07997867235403892
farcar,0.0794912559618442
greenbike,0.07945967421533572
noppies,0.07713760161395597
parrot,0.07698229407236336
cobi,0.07633587786259542
handwers,0.07516913054372337
egreat,0.07380073800738007
firepower,0.07380073800738007
obsessive,0.07099751508697195
sterntaler,0.07037297677691766
neva,0.0683526999316473
carlsbad,0.06729475100942127
masei,0.06708407871198568
kuppersbusch,0.06215040397762585
duo,0.06176652254478073
humminbird,0.05952380952380953
novigo,0.05901445854234287
aerosystem,0.05534034311012728
chopard,0.05327650506126798
domcraft,0.051334702258726904
kaemingk,0.048947626040137054
weekend,0.047286913346731296
dometic,0.046143197723602244
keenway,0.04512635379061372
kubanfarfor,0.044543429844097995
peruzzo,0.04093327875562833
preciosa,0.036231884057971016
nanga,0.03557452863749555
persona,0.031002945279801578
steelflex,0.02735229759299781
betsy,0.025660764690787787
agl,0.025207965717166627
certina,0.017739932588256166
